UTCTime,INSLatitude,INSLongitude,UncorrBaro,CorrBaro,CAS,TAS,SAT,GPSMSLAlt
80941.000000,35.942116,-96.721230,31980.000000,32001.000000,242.811996,400.500000,-40.500000,32680.250
80942.000000,35.940399,-96.721916,31972.000000,31997.000000,242.938004,400.750000,-40.250000,32678.750
80943.000000,35.938854,-96.722778,31973.000000,31996.000000,244.938004,403.500000,-40.500000,32675.625
80944.000000,35.937138,-96.723465,31966.000000,31987.000000,246.375000,405.437988,-40.500000,32672.375
80945.000000,35.935421,-96.724319,31954.000000,31976.000000,245.500000,404.625000,-40.500000,32671.875
80946.000000,35.933876,-96.725006,31971.000000,31982.000000,246.188004,405.187988,-40.250000,32676.500
80947.000000,35.932159,-96.725861,31975.000000,31988.000000,248.125000,408.625000,-40.500000,32678.625
80948.000000,35.930614,-96.726547,31971.000000,31989.000000,248.125000,408.687988,-40.250000,32683.625
80949.000000,35.928898,-96.727409,31963.000000,31988.000000,247.000000,407.437988,-39.750000,32685.375
80950.000000,35.927181,-96.728096,31972.000000,31987.000000,244.250000,403.500000,-39.250000,32691.250
80951.000000,35.925636,-96.728958,31984.000000,32001.000000,245.375000,405.250000,-39.250000,32700.750
80952.000000,35.923920,-96.729645,31991.000000,32006.000000,244.561996,404.062012,-39.250000,32703.500
80953.000000,35.922375,-96.730499,31995.000000,32014.000000,244.000000,403.125000,-39.250000,32707.750
80954.000000,35.920658,-96.731186,31989.000000,32013.000000,245.875000,405.687988,-39.500000,32711.875
80955.000000,35.918941,-96.731873,32000.000000,32010.000000,246.875000,407.062012,-40.000000,32714.125
80956.000000,35.917397,-96.732727,32000.000000,32019.000000,246.438004,406.375000,-40.000000,32717.500
80957.000000,35.915680,-96.733414,32002.000000,32018.000000,248.188004,408.687988,-40.250000,32720.500
80958.000000,35.913963,-96.734100,32008.000000,32022.000000,247.625000,407.875000,-40.250000,32723.125
80959.000000,35.912418,-96.734962,32011.000000,32027.000000,250.188004,411.000000,-40.500000,32726.750
80960.000000,35.910702,-96.735649,32017.000000,32034.000000,248.875000,409.812012,-40.500000,32730.000
80961.000000,35.908985,-96.736511,32008.000000,32026.000000,250.188004,411.625000,-40.500000,32727.375
80962.000000,35.907440,-96.737198,32010.000000,32031.000000,250.250000,412.062012,-40.750000,32728.625
80963.000000,35.905724,-96.737885,32015.000000,32026.000000,251.311996,413.250000,-40.750000,32728.875
80964.000000,35.904007,-96.738739,32013.000000,32033.000000,250.750000,412.625000,-40.750000,32730.375
80965.000000,35.902290,-96.739426,32012.000000,32030.000000,248.250000,408.812012,-40.250000,32728.625
80966.000000,35.900745,-96.740112,32010.000000,32024.000000,248.561996,408.937988,-40.250000,32726.625
80967.000000,35.899029,-96.740967,32002.000000,32020.000000,251.000000,412.500000,-40.750000,32725.625
80968.000000,35.897312,-96.741653,31998.000000,32023.000000,249.688004,410.875000,-40.750000,32724.125
80969.000000,35.895767,-96.742340,32006.000000,32025.000000,250.188004,411.375000,-40.750000,32725.375
80970.000000,35.894051,-96.743202,32007.000000,32024.000000,251.500000,413.125000,-41.000000,32725.250
80971.000000,35.892334,-96.743889,32015.000000,32029.000000,251.311996,412.937988,-41.250000,32723.875
80972.000000,35.890789,-96.744576,32002.000000,32023.000000,252.811996,414.875000,-41.250000,32722.625
80973.000000,35.889072,-96.745262,32004.000000,32020.000000,254.188004,417.000000,-41.500000,32720.750
80974.000000,35.887356,-96.746124,32002.000000,32022.000000,253.938004,416.500000,-41.250000,32722.625
80975.000000,35.885639,-96.746811,32001.000000,32019.000000,252.750000,415.187988,-41.250000,32724.375
80976.000000,35.884094,-96.747498,32001.000000,32021.000000,251.061996,412.562012,-40.750000,32726.500
80977.000000,35.882378,-96.748352,32008.000000,32025.000000,250.375000,412.000000,-40.750000,32727.750
80978.000000,35.880661,-96.749039,32010.000000,32026.000000,247.938004,408.250000,-40.500000,32729.500
80979.000000,35.879116,-96.749893,32012.000000,32032.000000,250.125000,410.500000,-40.500000,32727.375
80980.000000,35.877399,-96.750580,32026.000000,32037.000000,250.250000,411.312012,-41.000000,32724.250
80981.000000,35.875683,-96.751266,32005.000000,32028.000000,249.625000,410.500000,-41.000000,32718.250
80982.000000,35.874138,-96.752129,31999.000000,32022.000000,249.688004,410.250000,-41.000000,32713.125
80983.000000,35.872421,-96.752815,32000.000000,32018.000000,250.125000,410.937988,-41.250000,32709.375
80984.000000,35.870705,-96.753502,31969.000000,32002.000000,248.061996,407.562012,-41.000000,32698.875
80985.000000,35.868988,-96.754364,31982.000000,31995.000000,247.561996,407.062012,-40.750000,32692.500
80986.000000,35.867443,-96.755051,31966.000000,31980.000000,250.250000,410.437988,-41.250000,32690.500
80987.000000,35.865726,-96.755905,31978.000000,31988.000000,248.375000,408.000000,-41.250000,32683.250
80988.000000,35.864010,-96.756592,31958.000000,31972.000000,250.625000,411.437988,-41.500000,32677.875
80989.000000,35.862293,-96.757446,31952.000000,31972.000000,250.188004,410.375000,-41.500000,32671.500
80990.000000,35.860748,-96.758133,31953.000000,31968.000000,251.750000,412.562012,-41.500000,32673.000
80991.000000,35.859032,-96.758995,31947.000000,31971.000000,250.250000,410.562012,-41.250000,32672.125
80992.000000,35.857315,-96.759682,31942.000000,31965.000000,247.061996,406.125000,-40.750000,32673.875
80993.000000,35.855770,-96.760544,31939.000000,31963.000000,246.561996,405.250000,-40.750000,32675.750
80994.000000,35.854053,-96.761230,31949.000000,31964.000000,248.061996,407.125000,-40.750000,32683.125
80995.000000,35.852337,-96.762085,31957.000000,31978.000000,249.625000,409.625000,-41.250000,32691.125
80996.000000,35.850620,-96.762772,31974.000000,31982.000000,250.875000,411.187988,-41.500000,32698.000
80997.000000,35.849075,-96.763458,31988.000000,31998.000000,251.061996,411.937988,-41.750000,32705.750
80998.000000,35.847359,-96.764313,31984.000000,32010.000000,248.688004,408.937988,-41.250000,32712.500
80999.000000,35.845642,-96.764999,31999.000000,32015.000000,249.250000,409.500000,-41.250000,32716.125
81000.000000,35.844097,-96.765862,31999.000000,32016.000000,247.000000,406.312012,-41.250000,32719.625
81001.000000,35.842381,-96.766548,32002.000000,32015.000000,246.938004,406.000000,-41.000000,32723.125
81002.000000,35.840664,-96.767410,32003.000000,32021.000000,246.311996,405.062012,-41.000000,32726.125
81003.000000,35.839119,-96.768097,32010.000000,32024.000000,245.250000,403.500000,-41.000000,32727.875
81004.000000,35.837402,-96.768784,32009.000000,32026.000000,244.561996,402.437988,-41.000000,32728.625
81005.000000,35.835686,-96.769638,32017.000000,32029.000000,247.561996,406.500000,-41.500000,32729.125
81006.000000,35.833969,-96.770325,32013.000000,32025.000000,247.875000,406.937988,-41.750000,32729.375
81007.000000,35.832424,-96.771179,32008.000000,32028.000000,248.375000,407.625000,-41.750000,32728.125
81008.000000,35.830708,-96.771866,32013.000000,32032.000000,247.125000,405.937988,-41.750000,32727.375
81009.000000,35.828991,-96.772728,32014.000000,32022.000000,248.000000,407.125000,-41.750000,32729.000
81010.000000,35.827446,-96.773415,32011.000000,32031.000000,249.061996,408.687988,-42.000000,32725.000
81011.000000,35.825729,-96.774101,31999.000000,32019.000000,245.375000,403.750000,-41.500000,32723.125
81012.000000,35.824013,-96.774963,31999.000000,32022.000000,244.125000,401.937988,-41.250000,32725.000
81013.000000,35.822296,-96.775650,32002.000000,32020.000000,244.311996,401.437988,-41.000000,32727.375
81014.000000,35.820751,-96.776505,32005.000000,32021.000000,245.500000,403.750000,-41.500000,32727.875
81015.000000,35.819035,-96.777191,32002.000000,32023.000000,243.125000,400.125000,-41.250000,32729.500
81016.000000,35.817318,-96.777878,32016.000000,32031.000000,244.438004,401.875000,-41.500000,32729.875
81017.000000,35.815773,-96.778732,32007.000000,32022.000000,243.438004,400.562012,-41.500000,32729.375
81018.000000,35.814056,-96.779419,32011.000000,32032.000000,242.438004,399.250000,-41.500000,32724.250
81019.000000,35.812340,-96.780281,31997.000000,32019.000000,241.250000,397.312012,-41.250000,32720.625
81020.000000,35.810623,-96.780968,32000.000000,32015.000000,241.811996,397.875000,-41.250000,32716.250
81021.000000,35.809078,-96.781654,31991.000000,32011.000000,243.938004,400.875000,-41.750000,32710.625
81022.000000,35.807362,-96.782516,31989.000000,32006.000000,246.250000,403.812012,-42.000000,32705.625
81023.000000,35.805645,-96.783203,31979.000000,32004.000000,244.875000,402.125000,-42.000000,32702.000
81024.000000,35.803928,-96.784058,31978.000000,31999.000000,245.500000,402.812012,-42.000000,32697.625
81025.000000,35.802212,-96.784744,31960.000000,31987.000000,245.750000,402.937988,-41.750000,32695.125
81026.000000,35.800667,-96.785431,31967.000000,31992.000000,247.311996,406.562012,-42.500000,32692.625
81027.000000,35.798950,-96.786285,31987.000000,31992.000000,247.375000,405.625000,-42.000000,32702.125
81028.000000,35.797234,-96.786972,31982.000000,31998.000000,247.625000,406.187988,-42.250000,32704.625
