971734481 40.152416 -105.036598 2852.449951 1.390000 1508.599976 138
971734482 40.152424 -105.036606 2853.860107 1.390000 1508.800049 138
971734495 40.152584 -105.036682 2872.939941 1.390000 1509.800049 141
971734500 40.152649 -105.036697 2880.399902 1.521000 1510.000000 144
971734508 40.152752 -105.036720 2892.330078 1.400000 1510.400024 147
971734516 40.152855 -105.036743 2903.870117 1.409000 1511.000000 150
971734531 40.153038 -105.036804 2924.939941 1.409000 1512.400024 151
971734545 40.153221 -105.036827 2945.639893 1.428000 1513.400024 150
971734559 40.153385 -105.036865 2964.260010 1.418000 1515.199951 153
971734564 40.153450 -105.036865 2971.530029 1.409000 1515.400024 148
971734565 40.153465 -105.036865 2973.090088 1.409000 1515.400024 148
971734580 40.153656 -105.036865 2994.100098 1.409000 1516.400024 149
971734595 40.153843 -105.036873 3015.199951 1.400000 1516.400024 150
971734610 40.154007 -105.036972 3035.449951 1.390000 1516.599976 150
971734625 40.154167 -105.037079 3056.070068 1.381000 1517.599976 150
971734634 40.154282 -105.037094 3069.020020 1.381000 1517.400024 147
971734648 40.154465 -105.037064 3089.419922 1.390000 1517.000000 149
971734657 40.154579 -105.037064 3102.340088 1.400000 1517.599976 146
971734671 40.154758 -105.037033 3122.370117 1.409000 1517.199951 148
971734686 40.154949 -105.037033 3143.290039 1.409000 1517.000000 150
971734701 40.155125 -105.037117 3164.090088 1.400000 1516.000000 152
971734709 40.155205 -105.037178 3174.639893 1.400000 1515.599976 155
971734724 40.155346 -105.037331 3194.959961 1.381000 1514.400024 153
971734739 40.155449 -105.037521 3215.189941 1.372000 1513.000000 152
971734742 40.155472 -105.037567 3219.760010 1.437000 1512.400024 151
971734754 40.155567 -105.037735 3237.189941 1.372000 1511.000000 148
971734767 40.155743 -105.037773 3257.280029 1.390000 1510.199951 146
971734776 40.155865 -105.037750 3270.919922 1.409000 1510.199951 146
971734782 40.155933 -105.037796 3279.419922 1.418000 1509.800049 146
971734789 40.156017 -105.037849 3289.610107 1.418000 1509.199951 143
971734800 40.156143 -105.037933 3305.550049 1.428000 1508.599976 140
971734815 40.156239 -105.038109 3326.600098 1.428000 1507.400024 138
971734830 40.156242 -105.038353 3347.479980 1.418000 1505.800049 139
971734843 40.156242 -105.038582 3367.010010 1.418000 1505.400024 142
971734857 40.156231 -105.038834 3387.979980 1.437000 1505.000000 143
971734872 40.156151 -105.039047 3409.419922 1.446000 1505.000000 142
971734883 40.156006 -105.039070 3426.290039 1.456000 1506.000000 139
971734897 40.155895 -105.038887 3446.510010 1.465000 1508.400024 137
971734910 40.155724 -105.038788 3467.320068 1.465000 1510.000000 138
971734919 40.155621 -105.038742 3479.620117 1.484000 1510.800049 138
971734925 40.155636 -105.038696 3486.229980 1.484000 1510.800049 138
971734937 40.155655 -105.038681 3488.699951 0.000000 1510.400024 132
971734938 40.155659 -105.038681 3488.949951 0.000000 1510.400024 114
971734939 40.155659 -105.038681 3489.149902 0.000000 1510.400024 109
971734941 40.155663 -105.038681 3489.250000 0.000000 1510.400024 106
971734949 40.155663 -105.038712 3491.000000 0.000000 1510.400024 103
971734952 40.155674 -105.038696 3492.419922 0.000000 1510.400024 99
971734961 40.155743 -105.038704 3501.760010 1.166000 1509.800049 98
971734968 40.155796 -105.038795 3511.889893 1.129000 1509.599976 98
971734981 40.155907 -105.038734 3532.699951 1.288000 1508.800049 99
971734987 40.155899 -105.038612 3542.739990 1.390000 1509.000000 102
971734997 40.155914 -105.038437 3558.209961 1.484000 1508.599976 99
971734998 40.155918 -105.038422 3559.500000 1.493000 1508.599976 99
971735003 40.155914 -105.038330 3567.250000 1.502000 1508.599976 99
971735005 40.155918 -105.038284 3570.780029 1.502000 1508.599976 102
971735007 40.155918 -105.038246 3574.159912 1.512000 1508.599976 105
971735010 40.155914 -105.038185 3578.909912 1.540000 1508.800049 102
971735015 40.155918 -105.038094 3586.709961 1.530000 1509.000000 99
971735027 40.155907 -105.037872 3605.739990 1.577000 1509.599976 98
971735031 40.155846 -105.037857 3612.610107 1.577000 1509.599976 100
971735036 40.155769 -105.037865 3621.310059 1.586000 1510.199951 103
971735043 40.155659 -105.037872 3633.449951 1.633000 1510.800049 106
971735050 40.155563 -105.037865 3644.139893 1.661000 1511.599976 109
971735063 40.155384 -105.037827 3664.159912 1.586000 1513.000000 109
971735076 40.155193 -105.037804 3685.409912 1.512000 1515.199951 107
971735089 40.155010 -105.037819 3705.560059 1.521000 1515.800049 107
971735092 40.154976 -105.037834 3709.909912 1.530000 1516.000000 103
971735096 40.154922 -105.037865 3716.310059 1.530000 1515.800049 107
971735099 40.154881 -105.037888 3721.149902 1.530000 1515.800049 104
971735113 40.154709 -105.037994 3742.570068 1.540000 1515.199951 104
971735126 40.154579 -105.038170 3763.110107 1.540000 1512.199951 104
971735140 40.154472 -105.038361 3784.020020 1.549000 1510.599976 102
971735153 40.154415 -105.038589 3804.510010 1.540000 1510.599976 104
971735167 40.154385 -105.038826 3824.929932 1.540000 1509.599976 105
971735180 40.154346 -105.039055 3845.030029 1.530000 1507.400024 105
971735193 40.154266 -105.039246 3863.790039 1.530000 1506.199951 102
971735207 40.154125 -105.039406 3884.469971 1.512000 1506.599976 102
971735221 40.153965 -105.039505 3904.510010 1.502000 1505.199951 100
971735232 40.153835 -105.039589 3920.850098 1.502000 1504.000000 96
971735246 40.153660 -105.039673 3941.909912 1.493000 1503.599976 97
971735252 40.153576 -105.039665 3951.320068 1.493000 1503.400024 93
971735253 40.153561 -105.039665 3953.090088 1.493000 1503.400024 90
971735254 40.153545 -105.039665 3954.669922 1.493000 1503.400024 89
971735259 40.153484 -105.039688 3961.870117 1.502000 1502.800049 89
971735264 40.153419 -105.039719 3969.370117 1.502000 1502.800049 94
971735267 40.153385 -105.039719 3973.439941 1.502000 1502.800049 95
971735269 40.153358 -105.039719 3976.250000 1.502000 1502.599976 95
971735276 40.153271 -105.039711 3986.320068 1.502000 1501.800049 102
971735278 40.153244 -105.039711 3989.030029 1.493000 1501.800049 105
971735281 40.153214 -105.039696 3993.090088 1.493000 1501.599976 106
971735284 40.153183 -105.039665 3997.469971 1.484000 1501.599976 109
971735291 40.153099 -105.039574 4009.239990 1.484000 1502.000000 106
971735294 40.153065 -105.039543 4013.939941 1.484000 1502.000000 103
971735296 40.153042 -105.039528 4016.919922 1.484000 1501.800049 100
971735310 40.152866 -105.039482 4037.409912 1.493000 1501.400024 99
971735324 40.152683 -105.039459 4057.719971 1.474000 1500.400024 101
971735339 40.152496 -105.039436 4078.580078 1.474000 1498.599976 100
971735345 40.152420 -105.039413 4087.219971 1.465000 1498.800049 97
971735359 40.152245 -105.039352 4107.229980 1.465000 1500.000000 99
971735374 40.152115 -105.039185 4128.310059 1.577000 1501.400024 97
971735388 40.152081 -105.038948 4149.529785 1.446000 1501.800049 96
971735402 40.152081 -105.038696 4170.790039 1.456000 1501.800049 96
971735407 40.152050 -105.038612 4178.759766 1.465000 1502.000000 99
971735409 40.152020 -105.038597 4182.379883 1.465000 1502.199951 99
971735413 40.151951 -105.038597 4190.220215 1.474000 1501.800049 99
971735426 40.151764 -105.038612 4210.569824 1.502000 1501.199951 97
971735433 40.151672 -105.038628 4220.899902 1.521000 1500.800049 100
971735446 40.151497 -105.038643 4240.390137 1.521000 1500.000000 96
971735460 40.151318 -105.038589 4260.720215 1.502000 1500.800049 98
971735474 40.151127 -105.038559 4281.959961 1.512000 1500.199951 100
971735482 40.151043 -105.038551 4291.520020 1.512000 1500.400024 103
971735497 40.150848 -105.038536 4312.950195 1.549000 1498.599976 102
971735507 40.150681 -105.038513 4331.350098 1.474000 1497.800049 108
971735508 40.150665 -105.038513 4333.200195 1.474000 1497.599976 113
971735514 40.150581 -105.038513 4342.540039 1.502000 1497.000000 109
971735516 40.150558 -105.038513 4345.200195 1.502000 1497.000000 106
971735523 40.150452 -105.038521 4356.779785 1.512000 1497.199951 103
971735536 40.150269 -105.038536 4377.180176 1.540000 1497.400024 103
971735549 40.150082 -105.038559 4397.950195 1.549000 1497.400024 103
971735556 40.149994 -105.038567 4407.899902 1.549000 1497.199951 99
971735569 40.149815 -105.038597 4428.000000 1.540000 1496.400024 99
971735583 40.149628 -105.038620 4449.009766 1.540000 1496.599976 99
971735593 40.149490 -105.038628 4464.040039 1.530000 1496.199951 102
971735604 40.149345 -105.038643 4480.140137 1.521000 1496.400024 99
971735609 40.149269 -105.038651 4488.959961 1.521000 1496.599976 102
971735617 40.149078 -105.038651 4509.919922 2.781000 1497.599976 102
971735620 40.149010 -105.038651 4517.709961 2.725000 1497.400024 108
971735625 40.148888 -105.038658 4531.229980 2.715000 1497.000000 111
971735633 40.148685 -105.038681 4553.149902 1.941000 1496.400024 113
971735642 40.148483 -105.038689 4573.950195 2.734000 1495.000000 118
971735650 40.148380 -105.038696 4585.600098 1.400000 1494.400024 115
971735655 40.148323 -105.038750 4593.430176 1.530000 1494.000000 112
971735656 40.148312 -105.038765 4595.149902 1.521000 1493.800049 116
971735658 40.148293 -105.038788 4598.450195 1.521000 1493.599976 119
971735661 40.148262 -105.038834 4603.580078 1.530000 1493.800049 117
971735665 40.148228 -105.038879 4608.990234 1.558000 1493.400024 117
971735679 40.148129 -105.039093 4630.060059 1.512000 1492.599976 116
971735691 40.148048 -105.039276 4648.149902 1.530000 1492.800049 113
971735703 40.147964 -105.039467 4668.799805 1.530000 1492.400024 111
971735709 40.147926 -105.039551 4677.430176 1.530000 1492.400024 107
971735723 40.147831 -105.039764 4698.640137 1.502000 1492.400024 107
971735735 40.147766 -105.039955 4716.339844 1.512000 1492.400024 104
971735739 40.147747 -105.040024 4722.310059 1.502000 1492.199951 101
971735753 40.147675 -105.040260 4743.689941 1.502000 1492.199951 100
971735767 40.147610 -105.040482 4764.259766 1.502000 1492.800049 101
971735780 40.147556 -105.040703 4785.100098 1.493000 1493.400024 101
