# fpcnt, time, flt_mode, hold_mode, hold_descent_cnt,  hold_climb_cnt, alt, gps_alt, delta_baro, ave_cr_val, flight_phase, r_fphase, dalt, r_calcfp, r_phi_offset, 
171,84285,0,0,0,0, 40042, 40040,  0.00,-28.00,  0.00, -0.74,-36.00,  0.00,  0.00
172,84290,0,0,0,0, 40043, 40044,  0.00,-28.00,  0.00, -0.74, 12.00,  0.00,  0.00
173,84294,0,0,0,0, 40049, 40051,  0.00, 22.00,  0.00, -0.74, 90.00,  0.00,  0.00
174,84299,0,0,0,0, 40053, 40051,  0.00, 50.00,  0.00, -0.74, 48.00,  0.00,  0.00
175,84303,0,0,0,0, 40053, 40051,  0.00, 46.00,  0.00, -0.74,  0.00,  0.00,  0.00
176,84308,0,0,0,0, 40053, 40048,  0.00, 16.00,  0.00, -0.74,  0.00,  0.00,  0.00
177,84312,0,0,0,0, 40050, 40044,  0.00,-15.00,  0.00, -0.74,-45.00,  0.00,  0.00
178,84317,0,0,0,0, 40049, 40046,  0.00,-19.00,  0.00, -0.74,-12.00,  0.00,  0.00
179,84321,0,0,0,0, 40049, 40045,  0.00,-19.00,  0.00, -0.74,  0.00,  0.00,  0.00
180,84326,0,0,0,0, 40049, 40047,  0.00, -4.00,  0.00, -0.74,  0.00,  0.00,  0.00
181,84330,0,0,0,0, 40052, 40051,  0.00, 15.00,  0.00, -0.74, 45.00,  0.00,  0.00
182,84335,0,0,0,0, 40053, 40050,  0.00, 19.00,  0.00, -0.74, 12.00,  0.00,  0.00
183,84339,0,0,0,0, 40054, 40051,  0.00, 24.00,  0.00, -0.74, 15.00,  0.00,  0.00
184,84344,0,0,0,0, 40056, 40050,  0.00, 17.00,  0.00, -0.74, 24.00,  0.00,  0.00
185,84348,0,0,0,0, 40053, 40049,  0.00, -2.00,  0.00, -0.74,-45.00,  0.00,  0.00
186,84353,0,0,0,0, 40055, 40052,  0.00,  1.00,  0.00, -0.74, 24.00,  0.00,  0.00
187,84357,0,0,0,0, 40057, 40055,  0.00,  3.00,  0.00, -0.74, 30.00,  0.00,  0.00
